1140.36	10.9125327659	 1
1140.95	10.9845959938	 1
1141.53	10.9855831794	 1
1142.12	10.9918269135	 1
1142.7	11.0134573906	 1
1143.28	10.9880677192	 1
1143.87	10.9691930498	 1
1144.45	10.9720801522	 1
1145.04	10.9634758585	 1
1145.62	10.9648549214	 1
1146.2	10.9569055415	 1
1146.79	10.9594932855	 1
1147.37	10.9633872196	 1
1147.96	10.9745135175	 1
1148.54	10.9708091645	 1
1149.12	10.9797262775	 1
1149.71	10.9718827951	 1
1150.29	10.9769973859	 1
1150.88	10.9844480405	 1
1151.46	10.9919862144	 1
1152.05	10.9880764521	 1
1152.63	10.9856039098	 1
1153.21	10.9850040152	 1
1153.8	10.9848461587	 1
1154.38	10.9850704681	 1
1154.97	10.9884128937	 1
1155.55	10.9868271364	 1
1156.13	10.9841861811	 1
1156.72	10.9867125225	 1
1157.3	10.9834419941	 1
1157.89	10.9806851382	 1
1158.47	10.9791361153	 1
1159.05	10.9807555557	 1
1159.64	10.9785935411	 1
1160.22	10.9731587264	 1
1160.81	10.9741611976	 1
1161.39	10.968342741	 1
1161.97	10.9698201267	 1
1162.56	10.9829487267	 1
1163.14	10.981532573	 1
1163.73	10.983499562	 1
1164.31	10.9854274728	 1
1164.9	10.9851649498	 1
1165.48	10.9839835076	 1
1166.06	10.98066013	 1
1166.65	10.9880896903	 1
1167.23	10.9998270076	 1
1167.82	11.0014958787	 1
1168.4	11.0033966644	 1
1168.98	11.0024218708	 1
1169.57	11.0001266376	 1
1170.15	10.9961082323	 1
1170.74	10.9983665737	 1
1171.32	10.9992460174	 1
1171.9	11.000955201	 1
1172.49	11.0038273605	 1
1173.07	11.0055896323	 1
1173.66	10.9994875878	 1
1174.24	10.9928786919	 1
1174.82	10.9914291752	 1
1175.41	10.9964590584	 1
1175.99	10.9961811473	 1
1176.58	10.9978559018	 1
1177.16	11.0035175998	 1
1177.75	11.0045200178	 1
1178.33	11.0015344618	 1
1178.91	11.0058404754	 1
1179.5	11.0077670234	 1
1180.08	11.0159305677	 1
1180.67	11.0174667021	 1
1181.25	11.020842916	 1
1181.83	11.0215948212	 1
1182.42	11.020154356	 1
1183.0	11.0183051822	 1
1183.59	11.0212211077	 1
1184.17	11.0203719008	 1
1184.75	11.0276402776	 1
1185.34	11.0282909732	 1
1185.92	11.0360386365	 1
1186.51	11.0361605311	 1
1187.09	11.0398838278	 1
1187.67	11.0415351791	 1
1188.26	11.0467867053	 1
1188.84	11.0443622481	 1
1189.43	11.0477174905	 1
1190.01	11.0528206781	 1
1190.59	11.0620479688	 1
1191.18	11.0537061725	 1
1191.76	11.0518281974	 1
1192.35	11.0541156657	 1
1192.93	11.0626428815	 1
1193.52	11.0671323142	 1
1194.1	11.0678620475	 1
1194.68	11.0794987858	 1
1195.27	11.0913068821	 1
1195.85	11.09947518	 1
1196.44	11.1056091627	 1
1197.02	11.1031355773	 1
1197.6	11.1137447217	 1
1198.19	11.1236569051	 1
1198.77	11.1397397582	 1
1199.36	11.1607890134	 1
1199.94	11.1832127155	 1
1200.52	11.1902596843	 1
1201.11	11.1939328529	 1
1201.69	11.1967782336	 1
1202.28	11.2141580767	 1
1202.86	11.2278460873	 1
1203.44	11.2470965451	 1
1204.03	11.2619469407	 1
1204.61	11.2826002747	 1
1205.2	11.3117905396	 1
1205.78	11.3331732701	 1
1206.36	11.3600945876	 1
1206.95	11.3922301667	 1
1207.53	11.42683687	 1
1208.12	11.4633082442	 1
1208.7	11.5108776415	 1
1209.28	11.5566836565	 1
1209.87	11.6072748255	 1
1210.45	11.6660737675	 1
1211.04	11.7299279039	 1
1211.62	11.8020764894	 1
1212.2	11.8734969104	 1
1212.79	11.9511444604	 1
1213.37	12.0477579658	 1
1213.96	12.1585081599	 1
1214.54	12.2653773117	 1
1215.12	12.3807592536	 1
1215.71	12.4286887692	 1
1216.29	12.3445300806	 1
1216.88	12.2294219586	 1
1217.46	12.1310148122	 1
1218.04	12.0359387185	 1
1218.63	11.9485236177	 1
1219.21	11.8708081921	 1
1219.8	11.7964277347	 1
1220.38	11.7331339603	 1
1220.97	11.6716749695	 1
1221.55	11.6227936249	 1
1222.13	11.5770776349	 1
1222.72	11.5332333332	 1
1223.3	11.4940382298	 1
1223.89	11.4597244551	 1
1224.47	11.4281986003	 1
1225.05	11.3904308178	 1
1225.64	11.3632678233	 1
1226.22	11.3370446357	 1
1226.81	11.3187298194	 1
1227.39	11.2929198112	 1
1227.97	11.2824011475	 1
1228.56	11.2598298003	 1
1229.14	11.2470583168	 1
1229.73	11.2295664455	 1
1230.31	11.2197371233	 1
1230.89	11.2046528236	 1
1231.48	11.194989614	 1
1232.06	11.1837456029	 1
1232.65	11.176332492	 1
1233.23	11.1675074407	 1
1233.81	11.1521412571	 1
1234.4	11.1517171757	 1
1234.98	11.1461438413	 1
1235.57	11.1378348915	 1
1236.15	11.1324846306	 1
1236.73	11.1224264139	 1
1237.32	11.1219910329	 1
1237.9	11.1073343722	 1
1238.49	11.1095234508	 1
1239.07	11.1038861498	 1
1239.65	11.1079154444	 1
1240.24	11.1009064698	 1
1240.82	11.101583118	 1
1241.41	11.0951460106	 1
1241.99	11.0930792141	 1
1242.57	11.0985227228	 1
1243.16	11.0974919039	 1
1243.74	11.097495442	 1
1244.33	11.0875620881	 1
1244.91	11.0932103729	 1
1245.49	11.0916493892	 1
1246.08	11.0926937697	 1
1246.66	11.0955432567	 1
1247.25	11.092859859	 1
1247.83	11.0885036488	 1
1248.41	11.091010954	 1
1249.0	11.0949185825	 1
1249.58	11.0871112936	 1
1250.17	11.0894380167	 1
1250.75	11.0856722926	 1
1251.33	11.0871266889	 1
1251.92	11.0897200101	 1
1252.5	11.0847150355	 1
1253.09	11.0893551484	 1
1253.67	11.0866867306	 1
1254.25	11.0847024621	 1
1254.84	11.0844054195	 1
1255.42	11.0858336354	 1
1256.01	11.0889211447	 1
1256.59	11.084750849	 1
1257.17	11.083065088	 1
1257.76	11.0859406071	 1
1258.34	11.0892782318	 1
1258.93	11.0895955061	 1
1259.51	11.0952525865	 1
1260.09	11.0920436583	 1
1260.68	11.0957542731	 1
1261.26	11.0880827999	 1
1261.85	11.0920896087	 1
1262.43	11.0881880598	 1
