3300.  11.929        50
3350.  11.88	     50
3400.  11.871	     50
3450.  11.857	     50
3500.  11.84	     50
3550.  11.808	     50
3600.  11.769	     50
3650.  11.743	     50
3700.  11.716	     50
3750.  11.699	     50
3800.  11.676	     50
3850.  11.656	     50
3900.  11.645	     50
3950.  11.635	     50
4000.  11.626	     50
4050.  11.617	     50
4100.  11.609	     50
4150.  11.605	     50
4200.  11.596	     50
4250.  11.589	     50
4300.  11.586	     50
4350.  11.587	     50
4400.  11.574	     50
4450.  11.565	     50
4500.  11.566	     50
4550.  11.564	     50
4600.  11.568	     50
4650.  11.59	     50
4700.  11.605	     50
4750.  11.56	     50
4800.  11.537	     50
4850.  11.528	     50
4900.  11.522	     50
4950.  11.519	     50
5000.  11.528	     50
5050.  11.552	     50
5100.  11.581	     50
5150.  11.585	     50
5200.  11.505	     50
5250.  11.501	     50
5300.  11.501	     50
5350.  11.499	     50
5400.  11.5	     50
5450.  11.506	     50
5500.  11.509	     50
5550.  11.512	     50
5600.  11.507	     50
5650.  11.501	     50
5700.  11.501	     50
5750.  11.507	     50
5800.  11.5	     50
5850.  11.496	     50
5900.  11.506	     50
5950.  11.504	     50
6000.  11.505	     50
6050.  11.506	     50
6100.  11.508	     50
6150.  11.509	     50
6200.  11.508	     50
6250.  11.515	     50
6300.  11.528	     50
6350.  11.514	     50
6400.  11.512	     50
6450.  11.51	     50
6500.  11.513	     50
6550.  11.516	     50
6600.  11.513	     50
6650.  11.512	     50
6700.  11.511	     50
6750.  11.514	     50
6800.  11.519	     50
6850.  11.572	     50
6900.  11.56679	     50
6950.  11.56158	     50
7000.  11.55637	     50
7050.  11.55117	     50
7100.  11.54596	     50
7150.  11.56915	     50
7200.  11.5706	     50
7250.  11.57205	     50
7300.  11.57351	     50
7350.  11.57496	     50
7400.  11.57642	     50
7450.  11.577	     50
7500.  11.58	     50
7550.  11.58211	     50
7600.  11.58433	     50
7650.  11.58656	     50
7700.  11.58878	     50
7750.  11.591	     50
7800.  11.5911	     50
7850.  11.59586	     50
7900.  11.60062	     50
7950.  11.60538	     50
8000.  11.61014	     50
8050.  11.61491	     50
8100.  11.61967	     50
8150.  11.62443	     50
8200.  11.62919	     50
8250.  11.63395	     50
8300.  11.63871	     50
8350.  11.64348	     50
8400.  11.64824	     50
8450.  11.653	     50
8500.  11.655	     50
8550.  11.663	     50
8600.  11.663	     50
8650.  11.674	     50
8700.  11.681	     50
8750.  11.687	     50
8800.  11.694	     50
8850.  11.708	     50
8900.  11.70773	     50
8950.  11.72408	     50
9000.  11.74043	     50
9050.  11.75678	     50
9100.  11.77313	     50
9150.  11.78948	     50
9200.  11.80583	     50
9250.  11.8221	     50
9300.  11.82232	     50
9350.  11.82255	     50
9400.  11.82278	     50
9450.  11.823	     50
9500.  11.82323	     50
9550.  11.82346	     50
9600.  11.82368	     50
9650.  11.82391	     50
9700.  11.82414	     50
9750.  11.82436	     50
9800.  11.82459	     50
9850.  11.82482	     50
9900.  11.82504	     50
9950.  11.836	     50
10000.  11.837	     50
10050.  11.787	     50
10100.  11.85	     50
10150.  11.843	     50
10200.  11.869	     50
