3000.0 10.4826493495 3
3003.0 10.483904231 3
3006.0 10.4851579629 3
3009.0 10.4864109363 3
3012.0 10.4876628999 3
3015.0 10.4889139712 3
3018.0 10.4901640831 3
3021.0 10.4914130747 3
3024.0 10.4926615329 3
3027.0 10.4939087368 3
3030.0 10.4951551822 3
3033.0 10.4964008042 3
3036.0 10.4976452529 3
3039.0 10.4988889356 3
3042.0 10.5001315968 3
3045.0 10.5013735528 3
3048.0 10.5026142599 3
3051.0 10.5038542276 3
3054.0 10.5050932956 3
3057.0 10.5063316898 3
3060.0 10.5075688614 3
3063.0 10.5088051331 3
3066.0 10.510040538 3
3069.0 10.5112753069 3
3072.0 10.5125088858 3
3075.0 10.5137417017 3
3078.0 10.5149734941 3
3081.0 10.5162045957 3
3084.0 10.5174346458 3
3087.0 10.5186637799 3
3090.0 10.5198922353 3
3093.0 10.5211196494 3
3096.0 10.5223461598 3
3099.0 10.5235719063 3
3102.0 10.5247968276 3
3105.0 10.52602076 3
3108.0 10.5272437429 3
3111.0 10.5284659185 3
3114.0 10.5296873285 3
3117.0 10.5309077063 3
3120.0 10.5321271957 3
3123.0 10.5333460468 3
3126.0 10.5345638883 3
3129.0 10.5357808669 3
3132.0 10.5369973405 3
3135.0 10.538212307 3
3138.0 10.5394268585 3
3141.0 10.540640622 3
3144.0 10.5418519488 3
3147.0 10.5430594893 3
3150.0 10.5442664617 3
3153.0 10.5454723817 3
3156.0 10.5466777241 3
3159.0 10.5478821098 3
3162.0 10.5490854788 3
3165.0 10.5502883119 3
3168.0 10.551490119 3
3171.0 10.5526911667 3
3174.0 10.5538915065 3
3177.0 10.5550908624 3
3180.0 10.5562896146 3
3183.0 10.5574872665 3
3186.0 10.5586842001 3
3189.0 10.5598805806 3
3192.0 10.5610760195 3
3195.0 10.5622704586 3
3198.0 10.5634642866 3
3201.0 10.5646572242 3
3204.0 10.5658493265 3
3207.0 10.5670405367 3
3210.0 10.5682312505 3
3213.0 10.5694209602 3
3216.0 10.5706099497 3
3219.0 10.5717981636 3
3222.0 10.5729854321 3
3225.0 10.5741719278 3
3228.0 10.575357941 3
3231.0 10.576542726 3
3234.0 10.5777269191 3
3237.0 10.5789105832 3
3240.0 10.5800930828 3
3243.0 10.5812750614 3
3246.0 10.582456115 3
3249.0 10.583636423 3
3252.0 10.5848160494 3
3255.0 10.5859948225 3
3258.0 10.5871729251 3
3261.0 10.5883499472 3
3264.0 10.5895264291 3
3267.0 10.5907021994 3
3270.0 10.5918769652 3
3273.0 10.5930513934 3
3276.0 10.5942244688 3
3279.0 10.595397344 3
3282.0 10.596569121 3
3285.0 10.597740353 3
3288.0 10.5989103787 3
3291.0 10.6000801214 3
3294.0 10.6012489189 3
3297.0 10.6024169637 3
3300.0 10.6035843272 3
3303.0 10.6047508342 3
3306.0 10.6059166806 3
3309.0 10.6070816907 3
3312.0 10.6082460623 3
3315.0 10.6094098703 3
3318.0 10.6105726877 3
3321.0 10.6117347135 3
3324.0 10.6128958962 3
3327.0 10.6140566913 3
3330.0 10.6152164151 3
3333.0 10.6163756518 3
3336.0 10.6175342252 3
3339.0 10.618691829 3
3342.0 10.6198487968 3
3345.0 10.6210049502 3
3348.0 10.622160368 3
3351.0 10.6233151948 3
3354.0 10.6244691869 3
3357.0 10.6256224895 3
3360.0 10.6267751187 3
3363.0 10.6279269601 3
3366.0 10.6290780295 3
3369.0 10.6302286075 3
3372.0 10.6313776542 3
3375.0 10.6325257776 3
3378.0 10.6336728605 3
3381.0 10.6348192521 3
3384.0 10.6359651717 3
3387.0 10.6371099018 3
3390.0 10.6382543998 3
3393.0 10.6393980142 3
3396.0 10.6405408984 3
3399.0 10.6416831401 3
3402.0 10.6428245561 3
3405.0 10.6439655755 3
3408.0 10.645105674 3
3411.0 10.6462452144 3
3414.0 10.6473838064 3
3417.0 10.6485216767 3
3420.0 10.6496591936 3
3423.0 10.6507956186 3
3426.0 10.6519315979 3
3429.0 10.6530669471 3
3432.0 10.6542014802 3
3435.0 10.6553352901 3
3438.0 10.6564684707 3
3441.0 10.6576012589 3
3444.0 10.6587329737 3
3447.0 10.6598642048 3
3450.0 10.6609944808 3
3453.0 10.6621242534 3
3456.0 10.6632534067 3
3459.0 10.6643818956 3
3462.0 10.6655096748 3
3465.0 10.6666366987 3
3468.0 10.6677632832 3
3471.0 10.6688886594 3
3474.0 10.6700137967 3
3477.0 10.6711383619 3
3480.0 10.6722618718 3
3483.0 10.6733851592 3
3486.0 10.6745073001 3
3489.0 10.6756289839 3
3492.0 10.6767502421 3
3495.0 10.6778705871 3
3498.0 10.678990047 3
3501.0 10.6801092475 3
3504.0 10.6812277737 3
3507.0 10.6823449817 3
3510.0 10.6834613487 3
3513.0 10.6845769805 3
3516.0 10.6856917573 3
3519.0 10.6868060132 3
3522.0 10.6879200863 3
3525.0 10.6890327933 3
3528.0 10.6901452323 3
3531.0 10.6912569799 3
3534.0 10.6923679931 3
3537.0 10.6934786136 3
3540.0 10.6945883371 3
3543.0 10.6956972739 3
3546.0 10.6968059245 3
3549.0 10.6979137038 3
3552.0 10.699020802 3
3555.0 10.7001276469 3
3558.0 10.701233335 3
3561.0 10.702338687 3
3564.0 10.7034435842 3
3567.0 10.7045472735 3
3570.0 10.7056508205 3
3573.0 10.7067534707 3
3576.0 10.7078558194 3
3579.0 10.7089571873 3
3582.0 10.7100579316 3
3585.0 10.711156401 3
3588.0 10.7122536713 3
3591.0 10.7133505872 3
3594.0 10.7144469477 3
3597.0 10.7155424683 3
3600.0 10.7166374331 3
3603.0 10.7177317203 3
3606.0 10.7188254528 3
3609.0 10.7199184263 3
3612.0 10.7210134032 3
3615.0 10.7221087934 3
3618.0 10.7232034041 3
3621.0 10.7242971939 3
3624.0 10.7253908712 3
3627.0 10.7264836481 3
3630.0 10.7275754823 3
3633.0 10.72866003 3
3636.0 10.7297439378 3
3639.0 10.7308275039 3
3642.0 10.7319103522 3
3645.0 10.7329923579 3
3648.0 10.7352253911 3
3651.0 10.7363775958 3
3654.0 10.7375316936 3
3657.0 10.7386871483 3
3660.0 10.7398444521 3
3663.0 10.7410039297 3
3666.0 10.7421659959 3
3669.0 10.7433315046 3
3672.0 10.7444998383 3
3675.0 10.7456715954 3
3678.0 10.7468466803 3
3681.0 10.7480255234 3
3684.0 10.7492084714 3
3687.0 10.7503959634 3
3690.0 10.7515867612 3
3693.0 10.7527821871 3
3696.0 10.7539834002 3
3699.0 10.7551903224 3
3702.0 10.7564056494 3
3705.0 10.7576335421 3
3708.0 10.7588810874 3
3711.0 10.7601539166 3
3714.0 10.7613827944 3
3717.0 10.7626156844 3
3720.0 10.7639087269 3
3723.0 10.7651637471 3
3726.0 10.7663236632 3
3729.0 10.7675744535 3
3732.0 10.7689309145 3
3735.0 10.7702383405 3
3738.0 10.7712291945 3
3741.0 10.7723458521 3
3744.0 10.7736477766 3
3747.0 10.7751550573 3
3750.0 10.7767174428 3
3753.0 10.7773406797 3
3756.0 10.7780002347 3
3759.0 10.7789695077 3
3762.0 10.7803054938 3
3765.0 10.7820495682 3
3768.0 10.7841870692 3
3771.0 10.7859779374 3
3774.0 10.7853479634 3
3777.0 10.7849159401 3
3780.0 10.7850519224 3
3783.0 10.7858392891 3
3786.0 10.7873203024 3
3789.0 10.7895765772 3
3792.0 10.7926849617 3
3795.0 10.7965712881 3
3798.0 10.7997820293 3
3801.0 10.796560982 3
3804.0 10.7930758178 3
3807.0 10.7905459747 3
3810.0 10.7891420118 3
3813.0 10.7888868913 3
3816.0 10.7898226914 3
3819.0 10.7920630351 3
3822.0 10.7957349208 3
3825.0 10.8010591249 3
3828.0 10.808226021 3
3831.0 10.817344494 3
3834.0 10.8276089861 3
3837.0 10.8259534812 3
3840.0 10.8140813396 3
3843.0 10.8035177147 3
3846.0 10.7949709314 3
3849.0 10.7884395918 3
3852.0 10.783821491 3
3855.0 10.781044947 3
3858.0 10.7800943075 3
3861.0 10.7810140287 3
3864.0 10.7839410212 3
3867.0 10.7890565284 3
3870.0 10.7966257882 3
3873.0 10.8070213989 3
3876.0 10.820629136 3
3879.0 10.8378305551 3
3882.0 10.8589507228 3
3885.0 10.8837764861 3
3888.0 10.9090782055 3
3891.0 10.9007240044 3
3894.0 10.8725299396 3
3897.0 10.8462560565 3
3900.0 10.8234631958 3
3903.0 10.8041708131 3
3906.0 10.7880878336 3
3909.0 10.774856524 3
3912.0 10.7642087307 3
3915.0 10.7558533705 3
3918.0 10.7496369988 3
3921.0 10.7454209251 3
3924.0 10.7431031814 3
3927.0 10.7427265641 3
3930.0 10.7443351689 3
3933.0 10.7480254541 3
3936.0 10.753979991 3
3939.0 10.7624510127 3
3942.0 10.7737468208 3
3945.0 10.7882222837 3
3948.0 10.8062556875 3
3951.0 10.8283754973 3
3954.0 10.8550467533 3
3957.0 10.8868562923 3
3960.0 10.9243811329 3
3963.0 10.9684726657 3
3966.0 11.0204709211 3
3969.0 11.083179622 3
3972.0 11.0638484896 3
3975.0 11.0048652638 3
3978.0 10.955231848 3
3981.0 10.9125361748 3
3984.0 10.8756415815 3
3987.0 10.8437020231 3
3990.0 10.8160908 3
3993.0 10.7923670486 3
3996.0 10.7719613923 3
3999.0 10.7545260128 3
4002.0 10.7396540999 3
4005.0 10.7270294722 3
4008.0 10.7164068685 3
4011.0 10.707497465 3
4014.0 10.7001244724 3
4017.0 10.6940884067 3
4020.0 10.6893203566 3
4023.0 10.6857050913 3
4026.0 10.683098649 3
