3199.07 12.3746826786 1
3200.07 12.3743292899 1
3201.07 12.3739759013 1
3202.07 12.3736225126 1
3203.07 12.373269124 1
3204.07 12.3729157353 1
3205.07 12.3725623467 1
3206.07 12.372208958 1
3207.07 12.3718555694 1
3208.07 12.3715021807 1
3209.07 12.371148792 1
3210.07 12.3707954034 1
3211.07 12.3704438705 1
3212.07 12.3700951213 1
3213.07 12.3697463722 1
3214.07 12.369397623 1
3215.07 12.3690488738 1
3216.07 12.3687001246 1
3217.07 12.3683513754 1
3218.07 12.3680026263 1
3219.07 12.3676538771 1
3220.07 12.3673051279 1
3221.07 12.3669563787 1
3222.07 12.3666076295 1
3223.07 12.3662624098 1
3224.07 12.365918018 1
3225.07 12.3655736262 1
3226.07 12.3652292344 1
3227.07 12.3648848426 1
3228.07 12.3645404508 1
3229.07 12.364196059 1
3230.07 12.3638516671 1
3231.07 12.3635072753 1
3232.07 12.3631628835 1
3233.07 12.3628184917 1
3234.07 12.3624751707 1
3235.07 12.3621356462 1
3236.07 12.3617961217 1
3237.07 12.3614565972 1
3238.07 12.3611170727 1
3239.07 12.3607775483 1
3240.07 12.3604380238 1
3241.07 12.3600984993 1
3242.07 12.3597589748 1
3243.07 12.3594194503 1
3244.07 12.3590799258 1
3245.07 12.3587404013 1
3246.07 12.3584042533 1
3247.07 12.3580701749 1
3248.07 12.3577360964 1
3249.07 12.3574020179 1
3250.07 12.3570679395 1
3251.07 12.356733861 1
3252.07 12.3563997825 1
3253.07 12.356065704 1
3254.07 12.3557316256 1
3255.07 12.3553975471 1
3256.07 12.3550634686 1
3257.07 12.3547294731 1
3258.07 12.3543981598 1
3259.07 12.3540668466 1
3260.07 12.3537355333 1
3261.07 12.3534042201 1
3262.07 12.3530729068 1
3263.07 12.3527415935 1
3264.07 12.3524102803 1
3265.07 12.352078967 1
3266.07 12.3517476537 1
3267.07 12.3514163405 1
3268.07 12.3510850272 1
3269.07 12.3507559843 1
3270.07 12.3504298309 1
3271.07 12.3501036776 1
3272.07 12.3497775242 1
3273.07 12.3494513708 1
3274.07 12.3491252174 1
3275.07 12.3487990641 1
3276.07 12.3484729107 1
3277.07 12.3481467573 1
3278.07 12.347820604 1
3279.07 12.3474944506 1
3280.07 12.3471682972 1
3281.07 12.346845852 1
3282.07 12.3465240612 1
3283.07 12.3462022703 1
3284.07 12.3458804795 1
3285.07 12.3455586887 1
3286.07 12.3452368979 1
3287.07 12.344915107 1
3288.07 12.3445933162 1
3289.07 12.3442715254 1
3290.07 12.3439497345 1
3291.07 12.3436279437 1
3292.07 12.3433070009 1
3293.07 12.3429884718 1
3294.07 12.3426699427 1
3295.07 12.3423514135 1
3296.07 12.3420328844 1
3297.07 12.3417143553 1
3298.07 12.3413958262 1
3299.07 12.341077297 1
3300.07 12.3407587679 1
3301.07 12.3404402388 1
3302.07 12.3401217096 1
3303.07 12.3398031805 1
3304.07 12.3394882592 1
3305.07 12.3391751964 1
3306.07 12.3388621337 1
3307.07 12.338549071 1
3308.07 12.3382360082 1
3309.07 12.3379229455 1
3310.07 12.3376098827 1
3311.07 12.33729682 1
3312.07 12.3369837572 1
3313.07 12.3366706945 1
3314.07 12.3363576318 1
3315.07 12.3360447829 1
3316.07 12.3357347752 1
3317.07 12.3354247675 1
3318.07 12.3351147598 1
3319.07 12.3348047521 1
3320.07 12.3344947444 1
3321.07 12.3341847367 1
3322.07 12.333874729 1
3323.07 12.3335701263 1
3324.07 12.3332658081 1
3325.07 12.3329614899 1
3326.07 12.3326571718 1
3327.07 12.3323528536 1
3328.07 12.3320485354 1
3329.07 12.3317442172 1
3330.07 12.331439899 1
3331.07 12.3311355808 1
3332.07 12.3308312626 1
3333.07 12.3305269444 1
3334.07 12.3302226262 1
3335.07 12.329918308 1
3336.07 12.3296139899 1
3337.07 12.3293143109 1
3338.07 12.3290166203 1
3339.07 12.3287189296 1
3340.07 12.3284212389 1
3341.07 12.3281235482 1
3342.07 12.3278258576 1
3343.07 12.3275281669 1
