1148.6	8.84527403413	 1
1149.8	8.78946533192	 1
1151.0	8.82233010455	 1
1152.2	8.83296312368	 1
1153.4	8.8169057133	 1
1154.5	8.83211641624	 1
1155.7	8.79019168343	 1
1156.9	8.74920387148	 1
1158.1	8.80302047708	 1
1159.3	8.79647853297	 1
1160.4	8.7662761097	 1
1161.6	8.75622690871	 1
1162.8	8.7761365813	 1
1164.0	8.81279517412	 1
1165.2	8.80230820322	 1
1166.3	8.84487737081	 1
1167.5	8.83069404314	 1
1168.7	8.7970670141	 1
1169.9	8.78197969761	 1
1171.1	8.8029257546	 1
1172.2	8.82006021566	 1
1173.4	8.81454478863	 1
1174.6	8.82453473361	 1
1175.8	8.78119821631	 1
1177.0	8.7783465174	 1
1178.1	8.77154600964	 1
1179.3	8.75717176107	 1
1180.5	8.75824701398	 1
1181.7	8.7561470281	 1
1182.9	8.77687910601	 1
1184.0	8.76231940298	 1
1185.2	8.77875911662	 1
1186.4	8.85711078777	 1
1187.6	8.85569439889	 1
1188.8	8.86251105957	 1
1189.9	8.85861685135	 1
1191.1	8.83147231894	 1
1192.3	8.82252922268	 1
1193.5	8.85044038791	 1
1194.7	8.88771302644	 1
1195.8	8.92064903637	 1
1197.0	8.93063328218	 1
1198.2	8.92201194391	 1
1199.4	8.92276381749	 1
1200.6	8.92852710196	 1
1201.7	8.90209938605	 1
1202.9	8.9087809337	 1
1204.1	8.93820272598	 1
1205.3	8.92305168762	 1
1206.5	8.91703095439	 1
1207.6	8.9038930028	 1
1208.8	8.9676271431	 1
1210.0	9.0146094245	 1
1211.2	9.06238092659	 1
1212.4	9.17633770468	 1
1213.5	9.28111021977	 1
1214.7	9.43753437703	 1
1215.9	9.37637122952	 1
1217.1	9.18310284497	 1
1218.3	9.06170451546	 1
1219.4	8.95000876422	 1
1220.6	8.88478633032	 1
1221.8	8.89547810725	 1
1223.0	8.91057514361	 1
1224.2	8.87508915297	 1
1225.3	8.86530079693	 1
1226.5	8.87760093326	 1
1227.7	8.90166688624	 1
1228.9	8.90301470759	 1
1230.0	8.93207102841	 1
1231.2	8.97766493255	 1
1232.4	8.99043032759	 1
1233.6	8.98547101982	 1
1234.8	9.0049826633	 1
1235.9	8.96965062236	 1
1237.1	8.97456831937	 1
1238.3	9.03912696921	 1
