1702.33	17.2602311712	 1
1703.7	17.0539882849	 1
1705.08	16.1489704289	 1
1706.45	19.577782681	 1
1707.82	16.4580143091	 1
1709.19	16.3568134961	 1
1710.56	16.6737382622	 1
1711.93	18.8158871429	 1
1713.3	17.6137499067	 1
1714.68	17.1793813668	 1
1716.05	16.3221140341	 1
1717.42	16.307561219	 1
1718.79	17.048936717	 1
1720.16	15.6597812801	 1
1721.53	15.8712984143	 1
1722.9	15.8256525628	 1
1724.28	15.8137079429	 1
1725.65	15.8856603704	 1
1727.02	15.5359437158	 1
1728.39	15.7835576688	 1
1729.76	15.7860121125	 1
1731.13	15.5933855856	 1
1732.5	15.660629124	 1
1733.88	15.6199663862	 1
1735.25	15.5460234544	 1
1736.62	15.5900242214	 1
1737.99	15.4843361414	 1
1739.36	15.2458484009	 1
1740.73	15.0483498055	 1
1742.11	15.216076961	 1
1743.48	15.1256631287	 1
1744.85	15.1911009429	 1
1746.22	15.2503896549	 1
1747.59	14.9722883811	 1
1748.96	14.969934087	 1
1750.34	14.9920589751	 1
1751.71	14.9108536823	 1
1753.08	14.922850741	 1
1754.45	14.7823588354	 1
1755.82	14.715516707	 1
1757.19	14.711413766	 1
1758.57	14.6991899825	 1
1759.94	14.7527165785	 1
1761.31	14.8047514902	 1
1762.68	14.7807672137	 1
1764.05	14.7874385503	 1
1765.43	14.5775367434	 1
1766.8	14.6935470417	 1
1768.17	14.570029581	 1
1769.54	14.489272649	 1
1770.91	14.4497470757	 1
1772.29	14.4725861609	 1
1773.66	14.4759280092	 1
1775.03	14.4131130838	 1
1776.4	14.3754567174	 1
1777.77	14.3432830486	 1
1779.15	14.2711381508	 1
1780.52	14.3541101832	 1
1781.89	14.3377748143	 1
1783.26	14.3083788717	 1
1784.63	14.242512319	 1
1786.01	14.2683749689	 1
1787.38	14.1744382453	 1
1788.75	14.1093112475	 1
1790.12	14.1055585233	 1
1791.49	14.1358978726	 1
1792.87	14.1773034986	 1
1794.24	14.2105623056	 1
1795.61	14.2036754095	 1
1796.98	14.1308425142	 1
1798.35	14.062867121	 1
1799.73	14.0046085492	 1
