1140.6	9.94682448743	 1
1141.6	9.78833039473	 1
1142.6	9.84602092511	 1
1143.6	9.91768432789	 1
1144.6	9.92315499144	 1
1145.6	9.86230801877	 1
1146.6	9.78217008671	 1
1147.6	9.75383831657	 1
1148.6	9.79288343195	 1
1149.65	9.71694173481	 1
1150.65	9.80084626351	 1
1151.65	9.86418212528	 1
1152.65	9.76871784234	 1
1153.65	9.838856605	 1
1154.65	9.85452955078	 1
1155.65	9.86060213563	 1
1156.68	9.82935684898	 1
1157.7	9.91636989928	 1
1158.7	9.88843656091	 1
1159.7	9.82213563108	 1
1160.7	9.86105149092	 1
1161.7	9.85810793978	 1
1162.7	9.80988056687	 1
1163.7	9.77697487332	 1
1164.73	9.75613204122	 1
1165.75	9.87846689305	 1
1166.75	9.86835449705	 1
1167.75	9.82428340484	 1
1168.75	9.82526442469	 1
1169.75	9.92520715692	 1
1170.75	9.86600699179	 1
1171.8	9.85066376956	 1
1172.8	9.89377842969	 1
1173.8	9.87696910171	 1
1174.8	9.99187444391	 1
1175.8	10.3070865723	 1
1176.8	10.1197168084	 1
1177.8	9.91293155902	 1
1178.83	9.87732425971	 1
1179.85	9.97113824005	 1
1180.85	9.91726181853	 1
1181.85	9.88420874941	 1
1182.85	9.96447326118	 1
1183.85	10.0552450376	 1
1184.88	10.0809764048	 1
1185.9	9.98104472449	 1
1186.9	9.89404364232	 1
1187.9	9.94083120428	 1
1188.9	9.95852126339	 1
1189.9	9.98339526272	 1
1190.9	10.0590471546	 1
1191.93	9.97008090992	 1
1192.95	10.1212345057	 1
1193.95	10.1559062478	 1
1194.95	10.0418542583	 1
1195.95	10.0395305432	 1
1196.95	9.94975993551	 1
1197.98	10.0255380766	 1
1199.0	10.141795161	 1
1200.0	10.2645385088	 1
1201.0	10.2550195184	 1
1202.0	10.114774277	 1
1203.0	9.96778933697	 1
1204.0	9.98134770079	 1
1205.05	9.96498455565	 1
1206.05	9.98232947169	 1
1207.05	10.1454566071	 1
1208.05	10.0075093007	 1
1209.05	9.97487542135	 1
1210.08	10.0286592263	 1
1211.1	10.0567892149	 1
1212.1	10.1836056737	 1
1213.1	10.4396007298	 1
1214.1	10.908995241	 1
1215.1	11.6879063527	 1
1216.12	11.9863038091	 1
1217.15	11.3624697512	 1
1218.15	10.6385620288	 1
1219.15	10.2495684088	 1
1220.15	10.0971490004	 1
1221.15	9.97474707701	 1
1222.2	9.95443364028	 1
1223.2	9.94360626648	 1
1224.2	9.81438144554	 1
1225.2	9.78488244807	 1
1226.2	9.82787698697	 1
1227.2	9.86349053305	 1
1228.25	9.91879887442	 1
1229.25	9.89946285992	 1
1230.25	9.88045264406	 1
1231.25	9.803622049	 1
1232.25	9.79016523772	 1
1233.28	9.86141530019	 1
1234.3	9.84747697999	 1
1235.3	9.80107214366	 1
1236.3	9.85371974036	 1
1237.3	9.91125965947	 1
1238.3	9.95811513081	 1
1239.33	9.9677865613	 1
1240.35	9.89698415351	 1
1241.35	9.87435100428	 1
1242.35	9.87594309592	 1
1243.35	9.9238792607	 1
1244.38	9.83147417018	 1
1245.4	9.83643883592	 1
1246.4	9.80894569637	 1
1247.4	9.86801288517	 1
1248.4	9.93953784422	 1
1249.4	9.94134458659	 1
1250.45	9.98281474201	 1
1251.45	9.95014024827	 1
1252.45	9.95967360139	 1
1253.45	9.96588054737	 1
1254.45	9.98419258386	 1
1255.48	9.92624280308	 1
1256.5	9.84336938996	 1
1257.5	9.89713485401	 1
1258.5	9.92946553001	 1
1259.5	9.99310616047	 1
1260.5	10.0767735024	 1
1261.55	9.96373145108	 1
1262.55	9.88279899322	 1
1263.55	9.83403105086	 1
1264.55	9.7895050707	 1
1265.55	9.77434262492	 1
1266.6	9.77162005917	 1
1267.6	9.81264455552	 1
1268.6	9.80502737465	 1
1269.6	9.80547667721	 1
1270.6	9.82342506823	 1
1271.62	9.83688795801	 1
1272.65	9.83720671858	 1
1273.65	9.83002447849	 1
1274.65	9.80291759837	 1
1275.65	9.83947577626	 1
1276.68	9.83645210837	 1
1277.7	9.83261672447	 1
1278.7	9.80567098315	 1
1279.7	9.82734041102	 1
1280.7	9.83482664635	 1
1281.7	9.84768225379	 1
1282.75	9.82182589054	 1
1283.75	9.84087973898	 1
1284.75	9.86078906463	 1
1285.75	9.85646432003	 1
1286.75	9.8556123726	 1
1287.8	9.86489724277	 1
1288.8	9.85023849281	 1
1289.8	9.8384759177	 1
1290.8	9.83319925089	 1
1291.8	9.79826760798	 1
1292.8	9.77938297683	 1
1293.85	9.75732544352	 1
1294.85	9.76259709175	 1
1295.85	9.81693041356	 1
1296.85	9.90450798654	 1
1297.85	9.86902065188	 1
1298.9	9.89771189756	 1
1299.9	9.88689170219	 1
1300.9	9.92702084463	 1
1301.9	10.0680383265	 1
1302.9	10.0322210628	 1
