  3000.0    3.514792
  3050.0    2.887048
  3100.0    2.265243
  3150.0    1.648771
  3200.0    1.037101
  3250.0    0.936641
  3300.0    0.840097
  3350.0    0.747098
  3400.0    0.657317
  3450.0    0.617210
  3500.0    0.579764
  3550.0    0.544744
  3600.0    0.511940
  3650.0    0.484821
  3700.0    0.459557
  3750.0    0.435996
  3800.0    0.413997
  3850.0    0.393544
  3900.0    0.374415
  3950.0    0.356505
  4000.0    0.339722
  4050.0    0.324035
  4100.0    0.309310
  4150.0    0.295477
  4200.0    0.282469
  4250.0    0.270229
  4300.0    0.258700
  4350.0    0.247855
  4400.0    0.237740
  4450.0    0.228180
  4500.0    0.219043
  4550.0    0.210491
  4600.0    0.202936
  4650.0    0.195500
  4700.0    0.188069
  4750.0    0.181607
  4800.0    0.176276
  4850.0    0.170835
  4900.0    0.164665
  4950.0    0.159498
  5000.0    0.156140
  5050.0    0.153075
  5100.0    0.148304
  5150.0    0.143907
  5200.0    0.140995
  5250.0    0.138350
  5300.0    0.136487
  5350.0    0.134764
  5400.0    0.131146
  5450.0    0.129135
  5500.0    0.127212
  5550.0    0.125254
  5600.0    0.123787
  5650.0    0.123259
  5700.0    0.122449
  5750.0    0.120805
  5800.0    0.117434
  5850.0    0.113649
  5900.0    0.110735
  5950.0    0.109351
  6000.0    0.110027
  6050.0    0.108240
  6100.0    0.104840
  6150.0    0.101010
  6200.0    0.097245
  6250.0    0.093762
  6300.0    0.090369
  6350.0    0.087042
  6400.0    0.083776
  6450.0    0.080570
  6500.0    0.077420
  6550.0    0.074715
  6600.0    0.072262
  6500.0    0.077420
  6550.0    0.074715
  6600.0    0.072262
  6650.0    0.069658
  6700.0    0.066943
  6750.0    0.064450
  6800.0    0.062193
  6850.0    0.060056
  6900.0    0.058100
  6950.0    0.056242
  7000.0    0.054591
  7050.0    0.053011
  7100.0    0.051656
  7150.0    0.050323
  7200.0    0.048914
  7250.0    0.047535
  7300.0    0.046414
  7350.0    0.045321
  7400.0    0.044475
  7450.0    0.043669
  7500.0    0.042651
  7550.0    0.041624
  7600.0    0.038725
  7650.0    0.038010
  7700.0    0.037316
  7750.0    0.036641
  7800.0    0.035986
  7850.0    0.035350
  7900.0    0.034731
  7950.0    0.034129
  8000.0    0.033544
  8050.0    0.032975
  8100.0    0.032422
  8150.0    0.031883
  8200.0    0.031359
  8250.0    0.030849
  8300.0    0.030352
  8350.0    0.029868
  8400.0    0.029397
  8450.0    0.028938
  8500.0    0.028490
  8550.0    0.028054
  8600.0    0.027629
  8650.0    0.027214
  8700.0    0.026810
  8750.0    0.026415
  8800.0    0.026030
  8850.0    0.025655
  8900.0    0.025288
  8950.0    0.024930
  9000.0    0.024581
